ID,処方名,よみ,効能効果,生薬名,分量
s566,柴葛解肌湯,さいかつげきとう,体力中等度以上で、感冒・発熱・頭痛・鼻炎（陽明病期の感冒）のある人,シャクヤク,2-3
s566,柴葛解肌湯,さいかつげきとう,体力中等度以上で、感冒・発熱・頭痛・鼻炎（陽明病期の感冒）のある人,ハンゲ,2-4
s566,柴葛解肌湯,さいかつげきとう,体力中等度以上で、感冒・発熱・頭痛・鼻炎（陽明病期の感冒）のある人,ショウキョウ,1
s566,柴葛解肌湯,さいかつげきとう,体力中等度以上で、感冒・発熱・頭痛・鼻炎（陽明病期の感冒）のある人,カンゾウ,1-2
s566,柴葛解肌湯,さいかつげきとう,体力中等度以上で、感冒・発熱・頭痛・鼻炎（陽明病期の感冒）のある人,セッコウ,4-8
s966,柴葛湯加川芎辛夷,さいかつとうかせんきゅうしんい,体力中等度以上で、頭痛・発熱・鼻づまりのある、慢性鼻炎、蓄膿症,サイコ,6
s966,柴葛湯加川芎辛夷,さいかつとうかせんきゅうしんい,体力中等度以上で、頭痛・発熱・鼻づまりのある、慢性鼻炎、蓄膿症,ハンゲ,3.5
s966,柴葛湯加川芎辛夷,さいかつとうかせんきゅうしんい,体力中等度以上で、頭痛・発熱・鼻づまりのある、慢性鼻炎、蓄膿症,オウゴン,3
s966,柴葛湯加川芎辛夷,さいかつとうかせんきゅうしんい,体力中等度以上で、頭痛・発熱・鼻づまりのある、慢性鼻炎、蓄膿症,ケイヒ,5
s966,柴葛湯加川芎辛夷,さいかつとうかせんきゅうしんい,体力中等度以上で、頭痛・発熱・鼻づまりのある、慢性鼻炎、蓄膿症,シャクヤク,3
s966,柴葛湯加川芎辛夷,さいかつとうかせんきゅうしんい,体力中等度以上で、頭痛・発熱・鼻づまりのある、慢性鼻炎、蓄膿症,カッコン,6
s966,柴葛湯加川芎辛夷,さいかつとうかせんきゅうしんい,体力中等度以上で、頭痛・発熱・鼻づまりのある、慢性鼻炎、蓄膿症,マオウ,2
s966,柴葛湯加川芎辛夷,さいかつとうかせんきゅうしんい,体力中等度以上で、頭痛・発熱・鼻づまりのある、慢性鼻炎、蓄膿症,チクセツニンジン,2
s966,柴葛湯加川芎辛夷,さいかつとうかせんきゅうしんい,体力中等度以上で、頭痛・発熱・鼻づまりのある、慢性鼻炎、蓄膿症,カンゾウ,1
s966,柴葛湯加川芎辛夷,さいかつとうかせんきゅうしんい,体力中等度以上で、頭痛・発熱・鼻づまりのある、慢性鼻炎、蓄膿症,タイソウ,1.2
s966,柴葛湯加川芎辛夷,さいかつとうかせんきゅうしんい,体力中等度以上で、頭痛・発熱・鼻づまりのある、慢性鼻炎、蓄膿症,ショウキョウ,2.5
s966,柴葛湯加川芎辛夷,さいかつとうかせんきゅうしんい,体力中等度以上で、頭痛・発熱・鼻づまりのある、慢性鼻炎、蓄膿症,センキュウ,3
s966,柴葛湯加川芎辛夷,さいかつとうかせんきゅうしんい,体力中等度以上で、頭痛・発熱・鼻づまりのある、慢性鼻炎、蓄膿症,シンイ,2
s567,柴梗半夏湯,さいきょうはんげとう,体力中等度で、胸脇部が苦しく咳・痰のある、気管支炎、気管支喘息,サイコ,4
s567,柴梗半夏湯,さいきょうはんげとう,体力中等度で、胸脇部が苦しく咳・痰のある、気管支炎、気管支喘息,ハンゲ,4
s567,柴梗半夏湯,さいきょうはんげとう,体力中等度で、胸脇部が苦しく咳・痰のある、気管支炎、気管支喘息,キキョウ,2-3
s567,柴梗半夏湯,さいきょうはんげとう,体力中等度で、胸脇部が苦しく咳・痰のある、気管支炎、気管支喘息,キョウニン,2-3
s567,柴梗半夏湯,さいきょうはんげとう,体力中等度で、胸脇部が苦しく咳・痰のある、気管支炎、気管支喘息,カロニン,2-3
s567,柴梗半夏湯,さいきょうはんげとう,体力中等度で、胸脇部が苦しく咳・痰のある、気管支炎、気管支喘息,オウゴン,2.5
s567,柴梗半夏湯,さいきょうはんげとう,体力中等度で、胸脇部が苦しく咳・痰のある、気管支炎、気管支喘息,タイソウ,2.5
s567,柴梗半夏湯,さいきょうはんげとう,体力中等度で、胸脇部が苦しく咳・痰のある、気管支炎、気管支喘息,キジツ,1.5-2
s567,柴梗半夏湯,さいきょうはんげとう,体力中等度で、胸脇部が苦しく咳・痰のある、気管支炎、気管支喘息,セイヒ,1.5-2
s567,柴梗半夏湯,さいきょうはんげとう,体力中等度で、胸脇部が苦しく咳・痰のある、気管支炎、気管支喘息,カンゾウ,1-1.5
s567,柴梗半夏湯,さいきょうはんげとう,体力中等度で、胸脇部が苦しく咳・痰のある、気管支炎、気管支喘息,ショウキョウ,1.5
s097,柴胡加竜骨牡蛎湯,さいこかりゅうこつぼれいとう,体力中等度以上で、精神不安があって動悸・不眠・便秘などを伴う人の、高血圧の随伴症状（動悸・不安・不眠）、神経症、更年期神経症、小児夜泣き、便秘,サイコ,5
s097,柴胡加竜骨牡蛎湯,さいこかりゅうこつぼれいとう,体力中等度以上で、精神不安があって動悸・不眠・便秘などを伴う人の、高血圧の随伴症状（動悸・不安・不眠）、神経症、更年期神経症、小児夜泣き、便秘,ハンゲ,4
s097,柴胡加竜骨牡蛎湯,さいこかりゅうこつぼれいとう,体力中等度以上で、精神不安があって動悸・不眠・便秘などを伴う人の、高血圧の随伴症状（動悸・不安・不眠）、神経症、更年期神経症、小児夜泣き、便秘,ブクリョウ,3
s097,柴胡加竜骨牡蛎湯,さいこかりゅうこつぼれいとう,体力中等度以上で、精神不安があって動悸・不眠・便秘などを伴う人の、高血圧の随伴症状（動悸・不安・不眠）、神経症、更年期神経症、小児夜泣き、便秘,ケイヒ,3
s097,柴胡加竜骨牡蛎湯,さいこかりゅうこつぼれいとう,体力中等度以上で、精神不安があって動悸・不眠・便秘などを伴う人の、高血圧の随伴症状（動悸・不安・不眠）、神経症、更年期神経症、小児夜泣き、便秘,タイソウ,2.5
s097,柴胡加竜骨牡蛎湯,さいこかりゅうこつぼれいとう,体力中等度以上で、精神不安があって動悸・不眠・便秘などを伴う人の、高血圧の随伴症状（動悸・不安・不眠）、神経症、更年期神経症、小児夜泣き、便秘,ニンジン,2.5
s097,柴胡加竜骨牡蛎湯,さいこかりゅうこつぼれいとう,体力中等度以上で、精神不安があって動悸・不眠・便秘などを伴う人の、高血圧の随伴症状（動悸・不安・不眠）、神経症、更年期神経症、小児夜泣き、便秘,リュウコツ,2.5
s097,柴胡加竜骨牡蛎湯,さいこかりゅうこつぼれいとう,体力中等度以上で、精神不安があって動悸・不眠・便秘などを伴う人の、高血圧の随伴症状（動悸・不安・不眠）、神経症、更年期神経症、小児夜泣き、便秘,ボレイ,2.5
s097,柴胡加竜骨牡蛎湯,さいこかりゅうこつぼれいとう,体力中等度以上で、精神不安があって動悸・不眠・便秘などを伴う人の、高血圧の随伴症状（動悸・不安・不眠）、神経症、更年期神経症、小児夜泣き、便秘,ショウキョウ,0.5-1
s097,柴胡加竜骨牡蛎湯,さいこかりゅうこつぼれいとう,体力中等度以上で、精神不安があって動悸・不眠・便秘などを伴う人の、高血圧の随伴症状（動悸・不安・不眠）、神経症、更年期神経症、小児夜泣き、便秘,ダイオウ,1
s097,柴胡加竜骨牡蛎湯,さいこかりゅうこつぼれいとう,体力中等度以上で、精神不安があって動悸・不眠・便秘などを伴う人の、高血圧の随伴症状（動悸・不安・不眠）、神経症、更年期神経症、小児夜泣き、便秘,オウゴン,2.5
s097,柴胡加竜骨牡蛎湯,さいこかりゅうこつぼれいとう,体力中等度以上で、精神不安があって動悸・不眠・便秘などを伴う人の、高血圧の随伴症状（動悸・不安・不眠）、神経症、更年期神経症、小児夜泣き、便秘,カンゾウ,2以内
s569,柴胡枳桔湯,さいこききつとう,体力中等度で、胸脇部が苦しく咳があり、扁桃炎、気管支炎,サイコ,4-5
s569,柴胡枳桔湯,さいこききつとう,体力中等度で、胸脇部が苦しく咳があり、扁桃炎、気管支炎,ハンゲ,4-5
s569,柴胡枳桔湯,さいこききつとう,体力中等度で、胸脇部が苦しく咳があり、扁桃炎、気管支炎,ショウキョウ,1
s569,柴胡枳桔湯,さいこききつとう,体力中等度で、胸脇部が苦しく咳があり、扁桃炎、気管支炎,オウゴン,3
s569,柴胡枳桔湯,さいこききつとう,体力中等度で、胸脇部が苦しく咳があり、扁桃炎、気管支炎,カロニン,3
s569,柴胡枳桔湯,さいこききつとう,体力中等度で、胸脇部が苦しく咳があり、扁桃炎、気管支炎,キキョウ,3
s569,柴胡枳桔湯,さいこききつとう,体力中等度で、胸脇部が苦しく咳があり、扁桃炎、気管支炎,カンゾウ,1-2
s569,柴胡枳桔湯,さいこききつとう,体力中等度で、胸脇部が苦しく咳があり、扁桃炎、気管支炎,キジツ,1.5-2
s098,柴胡桂枝乾姜湯,さいこけいしかんきょうとう,体力中等度以下で、冷え症・貧血気味・神経過敏で動悸・息切れ・ときに寝汗・口の乾きのある人の、更年期障害,サイコ,6-8
s098,柴胡桂枝乾姜湯,さいこけいしかんきょうとう,体力中等度以下で、冷え症・貧血気味・神経過敏で動悸・息切れ・ときに寝汗・口の乾きのある人の、更年期障害,ケイヒ,3
s098,柴胡桂枝乾姜湯,さいこけいしかんきょうとう,体力中等度以下で、冷え症・貧血気味・神経過敏で動悸・息切れ・ときに寝汗・口の乾きのある人の、更年期障害,カロコン,3-4
s098,柴胡桂枝乾姜湯,さいこけいしかんきょうとう,体力中等度以下で、冷え症・貧血気味・神経過敏で動悸・息切れ・ときに寝汗・口の乾きのある人の、更年期障害,オウゴン,3
s098,柴胡桂枝乾姜湯,さいこけいしかんきょうとう,体力中等度以下で、冷え症・貧血気味・神経過敏で動悸・息切れ・ときに寝汗・口の乾きのある人の、更年期障害,ボレイ,3
s098,柴胡桂枝乾姜湯,さいこけいしかんきょうとう,体力中等度以下で、冷え症・貧血気味・神経過敏で動悸・息切れ・ときに寝汗・口の乾きのある人の、更年期障害,カンキョウ,2
s098,柴胡桂枝乾姜湯,さいこけいしかんきょうとう,体力中等度以下で、冷え症・貧血気味・神経過敏で動悸・息切れ・ときに寝汗・口の乾きのある人の、更年期障害,カンゾウ,2
s099,柴胡桂枝湯,さいこけいしとう,体力中等度で、発熱・吐き気・食欲不振・胃腸の具合が悪い人の、感冒、急性胃腸炎、胃潰瘍、胆石、胆のう炎、急性・慢性肝炎,サイコ,4-5
s099,柴胡桂枝湯,さいこけいしとう,体力中等度で、発熱・吐き気・食欲不振・胃腸の具合が悪い人の、感冒、急性胃腸炎、胃潰瘍、胆石、胆のう炎、急性・慢性肝炎,ハンゲ,4
s099,柴胡桂枝湯,さいこけいしとう,体力中等度で、発熱・吐き気・食欲不振・胃腸の具合が悪い人の、感冒、急性胃腸炎、胃潰瘍、胆石、胆のう炎、急性・慢性肝炎,ケイヒ,1.5-2.5
s099,柴胡桂枝湯,さいこけいしとう,体力中等度で、発熱・吐き気・食欲不振・胃腸の具合が悪い人の、感冒、急性胃腸炎、胃潰瘍、胆石、胆のう炎、急性・慢性肝炎,シャクヤク,1.5-2.5
s099,柴胡桂枝湯,さいこけいしとう,体力中等度で、発熱・吐き気・食欲不振・胃腸の具合が悪い人の、感冒、急性胃腸炎、胃潰瘍、胆石、胆のう炎、急性・慢性肝炎,オウゴン,1.5-2
s099,柴胡桂枝湯,さいこけいしとう,体力中等度で、発熱・吐き気・食欲不振・胃腸の具合が悪い人の、感冒、急性胃腸炎、胃潰瘍、胆石、胆のう炎、急性・慢性肝炎,ニンジン,1.5-2
s099,柴胡桂枝湯,さいこけいしとう,体力中等度で、発熱・吐き気・食欲不振・胃腸の具合が悪い人の、感冒、急性胃腸炎、胃潰瘍、胆石、胆のう炎、急性・慢性肝炎,タイソウ,1.5-2
